-4.9616768E-02,-5.96191E-01
-4.9612160E-02,-5.96191E-01
-4.9607552E-02,-5.93262E-01
-4.9602944E-02,-5.93262E-01
-4.9598336E-02,-5.99121E-01
-4.9593728E-02,-5.96191E-01
-4.9589120E-02,-5.93262E-01
-4.9584512E-02,-5.99121E-01
-4.9579904E-02,-6.02051E-01
-4.9575296E-02,-5.99121E-01
-4.9570688E-02,-6.02051E-01
-4.9566080E-02,-6.02051E-01
-4.9561472E-02,-6.07910E-01
-4.9556864E-02,-5.99121E-01
-4.9552256E-02,-5.96191E-01
-4.9547648E-02,-5.93262E-01
-4.9543040E-02,-6.02051E-01
-4.9538432E-02,-5.99121E-01
-4.9533824E-02,-6.04980E-01
-4.9529216E-02,-6.02051E-01
-4.9524608E-02,-6.04980E-01
-4.9520000E-02,-6.02051E-01
-4.9515392E-02,-5.99121E-01
-4.9510784E-02,-5.99121E-01
-4.9506176E-02,-5.84473E-01
-4.9501568E-02,-6.02051E-01
-4.9496960E-02,-5.93262E-01
-4.9492352E-02,-5.93262E-01
-4.9487744E-02,-5.96191E-01
-4.9483136E-02,-5.96191E-01
-4.9478528E-02,-5.93262E-01
-4.9473920E-02,-6.07910E-01
-4.9469312E-02,-5.99121E-01
-4.9464704E-02,-5.90332E-01
-4.9460096E-02,-5.99121E-01
-4.9455488E-02,-6.07910E-01
-4.9450880E-02,-6.02051E-01
-4.9446272E-02,-6.02051E-01
-4.9441664E-02,-6.02051E-01
-4.9437056E-02,-6.02051E-01
-4.9432448E-02,-6.04980E-01
-4.9427840E-02,-6.10840E-01
-4.9423232E-02,-5.96191E-01
-4.9418624E-02,-6.02051E-01
-4.9414016E-02,-5.99121E-01
-4.9409408E-02,-5.93262E-01
-4.9404800E-02,-5.96191E-01
-4.9400192E-02,-5.99121E-01
-4.9395584E-02,-6.04980E-01
-4.9390976E-02,-6.04980E-01
-4.9386368E-02,-5.96191E-01
-4.9381760E-02,-5.99121E-01
-4.9377152E-02,-6.02051E-01
-4.9372544E-02,-5.99121E-01
-4.9367936E-02,-6.02051E-01
-4.9363328E-02,-5.99121E-01
-4.9358720E-02,-6.07910E-01
-4.9354112E-02,-5.93262E-01
-4.9349504E-02,-5.96191E-01
-4.9344896E-02,-5.99121E-01
-4.9340288E-02,-6.10840E-01
-4.9335680E-02,-6.02051E-01
-4.9331072E-02,-6.04980E-01
-4.9326464E-02,-6.02051E-01
-4.9321856E-02,-6.02051E-01
-4.9317248E-02,-5.93262E-01
-4.9312640E-02,-6.02051E-01
-4.9308032E-02,-6.07910E-01
-4.9303424E-02,-5.96191E-01
-4.9298816E-02,-5.93262E-01
-4.9294208E-02,-5.96191E-01
-4.9289600E-02,-6.02051E-01
-4.9284992E-02,-6.02051E-01
-4.9280384E-02,-5.99121E-01
-4.9275776E-02,-6.02051E-01
-4.9271168E-02,-5.96191E-01
-4.9266560E-02,-6.04980E-01
-4.9261952E-02,-6.10840E-01
-4.9257344E-02,-6.02051E-01
-4.9252736E-02,-5.93262E-01
-4.9248128E-02,-6.10840E-01
-4.9243520E-02,-6.02051E-01
-4.9238912E-02,-6.10840E-01
-4.9234304E-02,-5.93262E-01
-4.9229696E-02,-6.02051E-01
-4.9225088E-02,-5.93262E-01
-4.9220480E-02,-5.96191E-01
-4.9215872E-02,-5.99121E-01
-4.9211264E-02,-5.93262E-01
-4.9206656E-02,-6.02051E-01
-4.9202048E-02,-5.93262E-01
-4.9197440E-02,-5.96191E-01
-4.9192832E-02,-6.02051E-01
-4.9188224E-02,-6.02051E-01
-4.9183616E-02,-6.04980E-01
-4.9179008E-02,-6.10840E-01
-4.9174400E-02,-6.02051E-01
-4.9169792E-02,-5.99121E-01
-4.9165184E-02,-5.90332E-01
-4.9160576E-02,-5.99121E-01
-4.9155968E-02,-5.93262E-01
-4.9151360E-02,-6.04980E-01
-4.9146752E-02,-6.02051E-01
-4.9142144E-02,-5.96191E-01
-4.9137536E-02,-5.99121E-01
-4.9132928E-02,-5.99121E-01
-4.9128320E-02,-5.99121E-01
-4.9123712E-02,-6.04980E-01
-4.9119104E-02,-5.93262E-01
-4.9114496E-02,-6.07910E-01
-4.9109888E-02,-5.99121E-01
-4.9105280E-02,-5.96191E-01
-4.9100672E-02,-6.02051E-01
-4.9096064E-02,-5.99121E-01
-4.9091456E-02,-6.07910E-01
-4.9086848E-02,-5.99121E-01
-4.9082240E-02,-6.02051E-01
-4.9077632E-02,-5.93262E-01
-4.9073024E-02,-5.90332E-01
-4.9068416E-02,-6.02051E-01
-4.9063808E-02,-5.99121E-01
-4.9059200E-02,-5.90332E-01
-4.9054592E-02,-5.99121E-01
-4.9049984E-02,-6.04980E-01
-4.9045376E-02,-6.02051E-01
-4.9040768E-02,-6.02051E-01
-4.9036160E-02,-5.93262E-01
-4.9031552E-02,-5.78613E-01
-4.9026944E-02,-5.90332E-01
-4.9022336E-02,-5.93262E-01
-4.9017728E-02,-5.90332E-01
-4.9013120E-02,-6.02051E-01
-4.9008512E-02,-5.93262E-01
-4.9003904E-02,-5.93262E-01
-4.8999296E-02,-5.93262E-01
-4.8994688E-02,-6.02051E-01
-4.8990080E-02,-5.96191E-01
-4.8985472E-02,-5.99121E-01
-4.8980864E-02,-6.02051E-01
-4.8976256E-02,-5.99121E-01
-4.8971648E-02,-5.96191E-01
-4.8967040E-02,-5.93262E-01
-4.8962432E-02,-5.96191E-01
-4.8957824E-02,-6.02051E-01
-4.8953216E-02,-5.96191E-01
-4.8948608E-02,-5.99121E-01
-4.8944000E-02,-5.96191E-01
-4.8939392E-02,-5.93262E-01
-4.8934784E-02,-6.02051E-01
-4.8930176E-02,-5.93262E-01
-4.8925568E-02,-6.02051E-01
-4.8920960E-02,-6.02051E-01
-4.8916352E-02,-5.96191E-01
-4.8911744E-02,-5.93262E-01
-4.8907136E-02,-5.93262E-01
-4.8902528E-02,-6.13770E-01
-4.8897920E-02,-6.07910E-01
-4.8893312E-02,-5.96191E-01
-4.8888704E-02,-6.07910E-01
-4.8884096E-02,-5.93262E-01
-4.8879488E-02,-6.02051E-01
-4.8874880E-02,-6.04980E-01
-4.8870272E-02,-6.04980E-01
-4.8865664E-02,-6.02051E-01
-4.8861056E-02,-5.90332E-01
-4.8856448E-02,-5.93262E-01
-4.8851840E-02,-5.99121E-01
-4.8847232E-02,-6.10840E-01
-4.8842624E-02,-5.93262E-01
-4.8838016E-02,-6.10840E-01
-4.8833408E-02,-5.93262E-01
-4.8828800E-02,-6.04980E-01
-4.8824192E-02,-6.10840E-01
-4.8819584E-02,-5.96191E-01
-4.8814976E-02,-6.04980E-01
-4.8810368E-02,-6.02051E-01
-4.8805760E-02,-6.02051E-01
-4.8801152E-02,-5.93262E-01
-4.8796544E-02,-6.04980E-01
-4.8791936E-02,-6.04980E-01
-4.8787328E-02,-5.99121E-01
-4.8782720E-02,-6.04980E-01
-4.8778112E-02,-6.02051E-01
-4.8773504E-02,-5.99121E-01
-4.8768896E-02,-5.96191E-01
-4.8764288E-02,-5.99121E-01
-4.8759680E-02,-6.04980E-01
-4.8755072E-02,-6.04980E-01
-4.8750464E-02,-6.16699E-01
-4.8745856E-02,-5.99121E-01
-4.8741248E-02,-5.87402E-01
-4.8736640E-02,-5.96191E-01
-4.8732032E-02,-6.04980E-01
-4.8727424E-02,-6.02051E-01
-4.8722816E-02,-6.04980E-01
-4.8718208E-02,-6.13770E-01
-4.8713600E-02,-5.93262E-01
-4.8708992E-02,-5.93262E-01
-4.8704384E-02,-5.99121E-01
-4.8699776E-02,-5.99121E-01
-4.8695168E-02,-5.96191E-01
-4.8690560E-02,-6.04980E-01
-4.8685952E-02,-6.07910E-01
-4.8681344E-02,-6.07910E-01
-4.8676736E-02,-6.02051E-01
-4.8672128E-02,-5.96191E-01
-4.8667520E-02,-5.96191E-01
-4.8662912E-02,-6.02051E-01
-4.8658304E-02,-5.99121E-01
-4.8653696E-02,-5.93262E-01
-4.8649088E-02,-5.96191E-01
-4.8644480E-02,-5.90332E-01
-4.8639872E-02,-5.99121E-01
-4.8635264E-02,-5.99121E-01
-4.8630656E-02,-6.02051E-01
-4.8626048E-02,-5.99121E-01
-4.8621440E-02,-5.90332E-01
-4.8616832E-02,-5.93262E-01
-4.8612224E-02,-5.96191E-01
-4.8607616E-02,-5.96191E-01
-4.8603008E-02,-6.02051E-01
-4.8598400E-02,-6.04980E-01
-4.8593792E-02,-6.02051E-01
-4.8589184E-02,-5.99121E-01
-4.8584576E-02,-6.10840E-01
-4.8579968E-02,-5.99121E-01
-4.8575360E-02,-5.93262E-01
-4.8570752E-02,-5.99121E-01
-4.8566144E-02,-5.96191E-01
-4.8561536E-02,-6.10840E-01
-4.8556928E-02,-6.02051E-01
-4.8552320E-02,-6.02051E-01
-4.8547712E-02,-5.99121E-01
-4.8543104E-02,-5.96191E-01
-4.8538496E-02,-6.02051E-01
-4.8533888E-02,-5.99121E-01
-4.8529280E-02,-5.99121E-01
-4.8524672E-02,-5.96191E-01
-4.8520064E-02,-5.99121E-01
-4.8515456E-02,-6.02051E-01
-4.8510848E-02,-6.04980E-01
-4.8506240E-02,-5.93262E-01
-4.8501632E-02,-6.02051E-01
-4.8497024E-02,-5.99121E-01
-4.8492416E-02,-6.02051E-01
-4.8487808E-02,-6.04980E-01
-4.8483200E-02,-6.02051E-01
-4.8478592E-02,-6.02051E-01
-4.8473984E-02,-6.04980E-01
-4.8469376E-02,-5.93262E-01
-4.8464768E-02,-5.90332E-01
-4.8460160E-02,-5.90332E-01
-4.8455552E-02,-6.04980E-01
-4.8450944E-02,-5.96191E-01
-4.8446336E-02,-6.02051E-01
-4.8441728E-02,-5.96191E-01
-4.8437120E-02,-5.93262E-01
-4.8432512E-02,-5.87402E-01
-4.8427904E-02,-6.04980E-01
-4.8423296E-02,-5.93262E-01
-4.8418688E-02,-6.02051E-01
-4.8414080E-02,-6.07910E-01
-4.8409472E-02,-6.02051E-01
-4.8404864E-02,-5.93262E-01
-4.8400256E-02,-6.04980E-01
-4.8395648E-02,-6.02051E-01
-4.8391040E-02,-6.04980E-01
-4.8386432E-02,-5.93262E-01
-4.8381824E-02,-6.07910E-01
-4.8377216E-02,-6.04980E-01
-4.8372608E-02,-5.99121E-01
-4.8368000E-02,-5.96191E-01
-4.8363392E-02,-6.10840E-01
-4.8358784E-02,-5.99121E-01
-4.8354176E-02,-6.10840E-01
-4.8349568E-02,-5.96191E-01
-4.8344960E-02,-5.99121E-01
-4.8340352E-02,-6.02051E-01
-4.8335744E-02,-6.02051E-01
-4.8331136E-02,-5.93262E-01
-4.8326528E-02,-6.02051E-01
-4.8321920E-02,-6.07910E-01
-4.8317312E-02,-6.10840E-01
-4.8312704E-02,-5.99121E-01
-4.8308096E-02,-6.04980E-01
-4.8303488E-02,-5.93262E-01
-4.8298880E-02,-6.04980E-01
-4.8294272E-02,-6.04980E-01
-4.8289664E-02,-5.96191E-01
-4.8285056E-02,-5.96191E-01
-4.8280448E-02,-6.07910E-01
-4.8275840E-02,-6.02051E-01
-4.8271232E-02,-6.02051E-01
-4.8266624E-02,-5.93262E-01
-4.8262016E-02,-6.10840E-01
-4.8257408E-02,-5.96191E-01
-4.8252800E-02,-6.02051E-01
-4.8248192E-02,-6.07910E-01
-4.8243584E-02,-5.96191E-01
-4.8238976E-02,-6.02051E-01
-4.8234368E-02,-5.93262E-01
-4.8229760E-02,-5.96191E-01
-4.8225152E-02,-5.90332E-01
-4.8220544E-02,-5.87402E-01
-4.8215936E-02,-5.96191E-01
-4.8211328E-02,-6.04980E-01
-4.8206720E-02,-5.93262E-01
-4.8202112E-02,-5.96191E-01
-4.8197504E-02,-6.02051E-01
-4.8192896E-02,-5.96191E-01
-4.8188288E-02,-6.10840E-01
-4.8183680E-02,-6.07910E-01
-4.8179072E-02,-5.96191E-01
-4.8174464E-02,-6.02051E-01
-4.8169856E-02,-5.96191E-01
-4.8165248E-02,-6.10840E-01
-4.8160640E-02,-5.99121E-01
-4.8156032E-02,-5.87402E-01
-4.8151424E-02,-6.10840E-01
-4.8146816E-02,-6.10840E-01
-4.8142208E-02,-5.99121E-01
-4.8137600E-02,-6.02051E-01
-4.8132992E-02,-5.99121E-01
-4.8128384E-02,-6.02051E-01
-4.8123776E-02,-5.93262E-01
-4.8119168E-02,-5.96191E-01
-4.8114560E-02,-5.93262E-01
-4.8109952E-02,-5.93262E-01
-4.8105344E-02,-6.07910E-01
-4.8100736E-02,-5.99121E-01
-4.8096128E-02,-6.02051E-01
-4.8091520E-02,-6.13770E-01
-4.8086912E-02,-5.93262E-01
-4.8082304E-02,-5.99121E-01
-4.8077696E-02,-5.99121E-01
-4.8073088E-02,-5.90332E-01
-4.8068480E-02,-5.90332E-01
-4.8063872E-02,-5.90332E-01
-4.8059264E-02,-5.99121E-01
-4.8054656E-02,-5.99121E-01
-4.8050048E-02,-6.02051E-01
-4.8045440E-02,-6.04980E-01
-4.8040832E-02,-6.02051E-01
-4.8036224E-02,-6.07910E-01
-4.8031616E-02,-6.07910E-01
-4.8027008E-02,-5.93262E-01
-4.8022400E-02,-6.02051E-01
-4.8017792E-02,-6.02051E-01
-4.8013184E-02,-6.02051E-01
-4.8008576E-02,-6.02051E-01
-4.8003968E-02,-5.96191E-01
-4.7999360E-02,-6.04980E-01
-4.7994752E-02,-6.02051E-01
-4.7990144E-02,-5.93262E-01
-4.7985536E-02,-5.90332E-01
-4.7980928E-02,-5.96191E-01
-4.7976320E-02,-6.02051E-01
-4.7971712E-02,-6.02051E-01
-4.7967104E-02,-6.02051E-01
-4.7962496E-02,-6.02051E-01
-4.7957888E-02,-6.04980E-01
-4.7953280E-02,-6.02051E-01
-4.7948672E-02,-5.96191E-01
-4.7944064E-02,-5.93262E-01
-4.7939456E-02,-5.93262E-01
-4.7934848E-02,-6.07910E-01
-4.7930240E-02,-5.99121E-01
-4.7925632E-02,-6.02051E-01
-4.7921024E-02,-5.99121E-01
-4.7916416E-02,-6.02051E-01
-4.7911808E-02,-5.96191E-01
-4.7907200E-02,-5.99121E-01
-4.7902592E-02,-5.99121E-01
-4.7897984E-02,-5.93262E-01
-4.7893376E-02,-5.96191E-01
-4.7888768E-02,-5.96191E-01
-4.7884160E-02,-6.02051E-01
-4.7879552E-02,-6.07910E-01
-4.7874944E-02,-6.07910E-01
-4.7870336E-02,-6.02051E-01
-4.7865728E-02,-5.93262E-01
-4.7861120E-02,-5.99121E-01
-4.7856512E-02,-6.02051E-01
-4.7851904E-02,-5.93262E-01
-4.7847296E-02,-5.99121E-01
-4.7842688E-02,-6.02051E-01
-4.7838080E-02,-5.90332E-01
-4.7833472E-02,-6.04980E-01
-4.7828864E-02,-6.07910E-01
-4.7824256E-02,-5.99121E-01
-4.7819648E-02,-5.99121E-01
-4.7815040E-02,-5.90332E-01
-4.7810432E-02,-6.02051E-01
-4.7805824E-02,-5.93262E-01
-4.7801216E-02,-6.02051E-01
-4.7796608E-02,-5.93262E-01
-4.7792000E-02,-5.90332E-01
-4.7787392E-02,-5.96191E-01
-4.7782784E-02,-5.96191E-01
-4.7778176E-02,-5.93262E-01
-4.7773568E-02,-5.90332E-01
-4.7768960E-02,-6.04980E-01
-4.7764352E-02,-6.02051E-01
-4.7759744E-02,-5.93262E-01
-4.7755136E-02,-6.02051E-01
-4.7750528E-02,-5.99121E-01
-4.7745920E-02,-6.07910E-01
-4.7741312E-02,-6.04980E-01
-4.7736704E-02,-6.02051E-01
-4.7732096E-02,-6.02051E-01
-4.7727488E-02,-5.93262E-01
-4.7722880E-02,-5.96191E-01
-4.7718272E-02,-5.99121E-01
-4.7713664E-02,-5.96191E-01
-4.7709056E-02,-5.96191E-01
-4.7704448E-02,-6.02051E-01
-4.7699840E-02,-5.99121E-01
-4.7695232E-02,-5.99121E-01
-4.7690624E-02,-5.96191E-01
-4.7686016E-02,-5.90332E-01
-4.7681408E-02,-5.99121E-01
-4.7676800E-02,-6.02051E-01
-4.7672192E-02,-6.04980E-01
-4.7667584E-02,-5.90332E-01
-4.7662976E-02,-6.02051E-01
-4.7658368E-02,-5.93262E-01
-4.7653760E-02,-5.90332E-01
-4.7649152E-02,-5.93262E-01
-4.7644544E-02,-6.02051E-01
-4.7639936E-02,-6.02051E-01
-4.7635328E-02,-5.99121E-01
-4.7630720E-02,-5.96191E-01
-4.7626112E-02,-6.02051E-01
-4.7621504E-02,-6.02051E-01
-4.7616896E-02,-5.93262E-01
-4.7612288E-02,-5.93262E-01
-4.7607680E-02,-6.02051E-01
-4.7603072E-02,-5.93262E-01
-4.7598464E-02,-5.93262E-01
-4.7593856E-02,-5.93262E-01
-4.7589248E-02,-5.90332E-01
-4.7584640E-02,-5.96191E-01
-4.7580032E-02,-5.93262E-01
-4.7575424E-02,-6.07910E-01
-4.7570816E-02,-5.99121E-01
-4.7566208E-02,-5.99121E-01
-4.7561600E-02,-5.90332E-01
-4.7556992E-02,-5.96191E-01
-4.7552384E-02,-5.93262E-01
-4.7547776E-02,-5.96191E-01
-4.7543168E-02,-6.02051E-01
-4.7538560E-02,-6.10840E-01
-4.7533952E-02,-5.93262E-01
-4.7529344E-02,-5.96191E-01
-4.7524736E-02,-5.96191E-01
-4.7520128E-02,-5.96191E-01
-4.7515520E-02,-6.02051E-01
-4.7510912E-02,-6.02051E-01
-4.7506304E-02,-5.96191E-01
-4.7501696E-02,-6.07910E-01
-4.7497088E-02,-6.02051E-01
-4.7492480E-02,-5.93262E-01
-4.7487872E-02,-6.10840E-01
-4.7483264E-02,-5.99121E-01
-4.7478656E-02,-5.93262E-01
-4.7474048E-02,-5.93262E-01
-4.7469440E-02,-5.96191E-01
-4.7464832E-02,-5.93262E-01
-4.7460224E-02,-6.07910E-01
-4.7455616E-02,-6.10840E-01
-4.7451008E-02,-5.99121E-01
-4.7446400E-02,-6.04980E-01
-4.7441792E-02,-6.02051E-01
-4.7437184E-02,-5.99121E-01
-4.7432576E-02,-5.87402E-01
-4.7427968E-02,-5.93262E-01
-4.7423360E-02,-5.96191E-01
-4.7418752E-02,-6.02051E-01
-4.7414144E-02,-5.99121E-01
-4.7409536E-02,-6.02051E-01
-4.7404928E-02,-6.04980E-01
-4.7400320E-02,-5.93262E-01
-4.7395712E-02,-5.96191E-01
-4.7391104E-02,-6.02051E-01
-4.7386496E-02,-6.04980E-01
-4.7381888E-02,-5.93262E-01
-4.7377280E-02,-6.04980E-01
-4.7372672E-02,-5.96191E-01
-4.7368064E-02,-6.04980E-01
-4.7363456E-02,-6.04980E-01
-4.7358848E-02,-6.02051E-01
-4.7354240E-02,-5.96191E-01
-4.7349632E-02,-6.04980E-01
-4.7345024E-02,-6.04980E-01
-4.7340416E-02,-5.93262E-01
-4.7335808E-02,-5.99121E-01
-4.7331200E-02,-6.07910E-01
-4.7326592E-02,-6.07910E-01
-4.7321984E-02,-6.02051E-01
-4.7317376E-02,-5.93262E-01
-4.7312768E-02,-5.93262E-01
-4.7308160E-02,-5.96191E-01
-4.7303552E-02,-6.02051E-01
-4.7298944E-02,-6.13770E-01
-4.7294336E-02,-5.99121E-01
-4.7289728E-02,-6.10840E-01
-4.7285120E-02,-5.93262E-01
-4.7280512E-02,-6.13770E-01
-4.7275904E-02,-6.04980E-01
-4.7271296E-02,-5.93262E-01
-4.7266688E-02,-5.96191E-01
-4.7262080E-02,-6.02051E-01
-4.7257472E-02,-6.07910E-01
-4.7252864E-02,-5.93262E-01
-4.7248256E-02,-5.96191E-01
-4.7243648E-02,-6.02051E-01
-4.7239040E-02,-5.84473E-01
-4.7234432E-02,-6.02051E-01
-4.7229824E-02,-5.96191E-01
-4.7225216E-02,-6.02051E-01
-4.7220608E-02,-6.02051E-01
-4.7216000E-02,-6.02051E-01
-4.7211392E-02,-6.07910E-01
-4.7206784E-02,-6.02051E-01
-4.7202176E-02,-5.99121E-01
-4.7197568E-02,-6.02051E-01
-4.7192960E-02,-5.99121E-01
-4.7188352E-02,-5.99121E-01
-4.7183744E-02,-6.02051E-01
-4.7179136E-02,-5.99121E-01
-4.7174528E-02,-6.02051E-01
-4.7169920E-02,-6.02051E-01
-4.7165312E-02,-6.07910E-01
-4.7160704E-02,-5.99121E-01
-4.7156096E-02,-5.99121E-01
-4.7151488E-02,-6.02051E-01
-4.7146880E-02,-6.07910E-01
-4.7142272E-02,-5.96191E-01
-4.7137664E-02,-6.22559E-01
-4.7133056E-02,-5.96191E-01
-4.7128448E-02,-6.02051E-01
-4.7123840E-02,-6.02051E-01
-4.7119232E-02,-5.96191E-01
-4.7114624E-02,-6.07910E-01
-4.7110016E-02,-5.93262E-01
-4.7105408E-02,-5.96191E-01
-4.7100800E-02,-6.02051E-01
-4.7096192E-02,-6.04980E-01
-4.7091584E-02,-6.04980E-01
-4.7086976E-02,-5.96191E-01
-4.7082368E-02,-5.99121E-01
-4.7077760E-02,-6.04980E-01
-4.7073152E-02,-5.93262E-01
-4.7068544E-02,-5.99121E-01
-4.7063936E-02,-6.07910E-01
-4.7059328E-02,-5.99121E-01
-4.7054720E-02,-6.04980E-01
-4.7050112E-02,-5.99121E-01
-4.7045504E-02,-6.07910E-01
-4.7040896E-02,-6.02051E-01
-4.7036288E-02,-5.90332E-01
-4.7031680E-02,-5.93262E-01
-4.7027072E-02,-5.99121E-01
-4.7022464E-02,-5.96191E-01
-4.7017856E-02,-6.07910E-01
-4.7013248E-02,-6.07910E-01
-4.7008640E-02,-5.99121E-01
-4.7004032E-02,-5.93262E-01
-4.6999424E-02,-6.04980E-01
-4.6994816E-02,-6.02051E-01
-4.6990208E-02,-6.02051E-01
-4.6985600E-02,-5.96191E-01
-4.6980992E-02,-5.90332E-01
-4.6976384E-02,-5.93262E-01
-4.6971776E-02,-5.99121E-01
-4.6967168E-02,-6.07910E-01
-4.6962560E-02,-5.90332E-01
-4.6957952E-02,-5.99121E-01
-4.6953344E-02,-5.87402E-01
-4.6948736E-02,-6.07910E-01
-4.6944128E-02,-5.99121E-01
-4.6939520E-02,-5.99121E-01
-4.6934912E-02,-5.87402E-01
-4.6930304E-02,-5.99121E-01
-4.6925696E-02,-5.99121E-01
-4.6921088E-02,-5.99121E-01
-4.6916480E-02,-6.02051E-01
-4.6911872E-02,-6.02051E-01
-4.6907264E-02,-6.16699E-01
-4.6902656E-02,-6.02051E-01
-4.6898048E-02,-5.99121E-01
-4.6893440E-02,-6.10840E-01
-4.6888832E-02,-5.99121E-01
-4.6884224E-02,-5.96191E-01
-4.6879616E-02,-6.02051E-01
-4.6875008E-02,-6.02051E-01
-4.6870400E-02,-6.02051E-01
-4.6865792E-02,-6.02051E-01
-4.6861184E-02,-5.90332E-01
-4.6856576E-02,-6.04980E-01
-4.6851968E-02,-5.99121E-01
-4.6847360E-02,-6.07910E-01
-4.6842752E-02,-6.10840E-01
-4.6838144E-02,-5.93262E-01
-4.6833536E-02,-6.02051E-01
-4.6828928E-02,-6.04980E-01
-4.6824320E-02,-6.07910E-01
-4.6819712E-02,-5.96191E-01
-4.6815104E-02,-6.02051E-01
-4.6810496E-02,-5.93262E-01
-4.6805888E-02,-5.93262E-01
-4.6801280E-02,-5.93262E-01
-4.6796672E-02,-5.96191E-01
-4.6792064E-02,-6.07910E-01
-4.6787456E-02,-6.02051E-01
-4.6782848E-02,-6.02051E-01
-4.6778240E-02,-6.02051E-01
-4.6773632E-02,-5.99121E-01
-4.6769024E-02,-6.10840E-01
-4.6764416E-02,-5.90332E-01
-4.6759808E-02,-5.93262E-01
-4.6755200E-02,-5.93262E-01
-4.6750592E-02,-5.99121E-01
-4.6745984E-02,-6.02051E-01
-4.6741376E-02,-5.99121E-01
-4.6736768E-02,-5.84473E-01
-4.6732160E-02,-5.99121E-01
-4.6727552E-02,-5.99121E-01
-4.6722944E-02,-5.93262E-01
-4.6718336E-02,-5.93262E-01
-4.6713728E-02,-6.04980E-01
-4.6709120E-02,-5.99121E-01
-4.6704512E-02,-5.93262E-01
-4.6699904E-02,-5.99121E-01
-4.6695296E-02,-5.93262E-01
-4.6690688E-02,-5.93262E-01
-4.6686080E-02,-5.96191E-01
-4.6681472E-02,-5.90332E-01
-4.6676864E-02,-6.04980E-01
-4.6672256E-02,-6.10840E-01
-4.6667648E-02,-5.99121E-01
-4.6663040E-02,-6.19629E-01
-4.6658432E-02,-5.96191E-01
-4.6653824E-02,-6.02051E-01
-4.6649216E-02,-6.02051E-01
-4.6644608E-02,-5.93262E-01
-4.6640000E-02,-6.02051E-01
-4.6635392E-02,-5.96191E-01
-4.6630784E-02,-5.93262E-01
-4.6626176E-02,-6.10840E-01
-4.6621568E-02,-5.93262E-01
-4.6616960E-02,-5.93262E-01
-4.6612352E-02,-5.81543E-01
